country,date,experiment_id,order_id,spend_usd,user_bucket,user_id,vertical
,,12624549,,0,4,1.08E+19,
,,12624548,,0,15,1.01E+19,
,,12624548,,0,19,1.02E+19,
,,12624549,,0,2,1.02E+19,
,,12624548,,0,11,1.36E+19,
GB,4/7/17,12624548,7.18E+18,1.847242,16,1.74E+19,GAMES
GB,4/3/17,12624548,1.21E+19,1.861584,16,1.74E+19,GAMES
,,12624549,,0,6,1.25E+18,
,,12624548,,0,17,1.16E+19,
,,12624548,,0,13,3.59E+18,
US,4/6/17,12624549,9.67E+18,0.99,4,1.53E+19,GAMES
,,12624548,,0,8,1.03E+19,
,,12624549,,0,6,8.04E+18,
,,12624548,,0,13,1.19E+19,
,,12624548,,0,13,5.82E+18,
,,12624549,,0,17,7.31E+16,
,,12624549,,0,13,1.79E+19,
,,12624548,,0,7,7.97E+18,
,,12624548,,0,1,8.70E+18,
,,12624548,,0,15,1.72E+19,
US,4/1/17,12624549,1.68E+19,4.99,5,1.33E+19,GAMES
US,4/4/17,12624549,9.07E+17,9.99,5,1.33E+19,GAMES
US,4/7/17,12624549,2.44E+18,4.99,5,1.33E+19,GAMES
US,4/5/17,12624549,1.05E+18,4.99,5,1.33E+19,GAMES
,,12624549,,0,9,8.35E+18,
,,12624548,,0,7,8.99E+18,
,,12624549,,0,18,1.63E+19,
,,12624549,,0,9,4.31E+18,
,,12624548,,0,20,1.05E+19,
,,12624549,,0,3,1.19E+19,
,,12624548,,0,8,8.92E+18,
,,12624548,,0,16,7.46E+18,
,,12624549,,0,13,5.53E+18,
,,12624549,,0,19,9.97E+18,
,,12624549,,0,18,1.13E+19,
,,12624549,,0,1,2.90E+17,
,,12624549,,0,15,1.15E+19,
,,12624549,,0,13,1.59E+18,
,,12624548,,0,10,1.51E+19,
,,12624548,,0,16,4.52E+18,
,,12624549,,0,4,7.34E+18,
,,12624548,,0,5,1.02E+19,
,,12624549,,0,9,2.13E+18,
,,12624548,,0,13,1.77E+19,
,,12624548,,0,18,5.44E+18,
,,12624549,,0,18,5.67E+18,
,,12624549,,0,1,3.66E+18,
,,12624549,,0,6,3.70E+18,
,,12624548,,0,17,1.27E+19,
,,12624549,,0,14,9.19E+18,
,,12624549,,0,9,4.17E+18,
,,12624548,,0,17,1.74E+18,
,,12624549,,0,7,1.98E+18,
,,12624549,,0,9,1.39E+19,
,,12624548,,0,17,4.81E+18,
,,12624548,,0,2,1.80E+19,
,,12624548,,0,1,3.03E+18,
,,12624549,,0,7,9.75E+18,
,,12624548,,0,9,1.41E+19,
,,12624549,,0,14,1.25E+19,
,,12624549,,0,16,1.49E+19,
,,12624548,,0,7,1.51E+19,
,,12624549,,0,8,1.36E+19,
TR,4/5/17,12624549,1.34E+19,4.869122,7,7.01E+18,GAMES
TR,4/5/17,12624549,1.12E+19,0.944593,7,7.01E+18,GAMES
,,12624548,,0,2,1.01E+19,
,,12624548,,0,7,1.11E+19,
,,12624548,,0,6,4.81E+18,
,,12624548,,0,8,1.61E+19,
US,4/7/17,12624548,3.73E+18,1.06,17,1.07E+19,GAMES
,,12624548,,0,10,3.13E+18,
,,12624548,,0,9,3.29E+18,
,,12624548,,0,6,5.88E+18,
,,12624548,,0,9,1.23E+19,
,,12624548,,0,11,1.23E+19,
,,12624548,,0,14,8.84E+18,
NO,4/2/17,12624548,1.70E+19,2.444755,18,1.06E+18,GAMES
NO,4/2/17,12624548,1.79E+19,6.40293,18,1.06E+18,GAMES
NO,4/3/17,12624548,3.35E+18,6.408587,18,1.06E+18,GAMES
,,12624548,,0,3,9.43E+18,
,,12624548,,0,15,6.84E+18,
,,12624548,,0,3,1.66E+19,
,,12624548,,0,1,1.75E+19,
,,12624548,,0,13,1.03E+19,
,,12624548,,0,7,1.82E+19,
,,12624548,,0,15,1.31E+19,
,,12624548,,0,8,1.59E+19,
,,12624549,,0,4,1.64E+19,
,,12624549,,0,15,1.27E+19,
,,12624549,,0,12,6.50E+18,
,,12624549,,0,8,1.43E+19,
,,12624549,,0,1,1.33E+19,
,,12624549,,0,17,9.99E+18,
US,4/2/17,12624549,7.32E+18,0.99,6,1.14E+19,GAMES
,,12624548,,0,16,6.96E+18,
,,12624548,,0,17,1.20E+19,
,,12624548,,0,13,3.39E+18,
,,12624549,,0,9,4.74E+18,
,,12624549,,0,20,5.60E+18,
,,12624548,,0,2,1.05E+19,
,,12624549,,0,2,5.80E+17,
,,12624549,,0,18,1.56E+19,
,,12624549,,0,17,9.41E+18,
NL,4/2/17,12624548,3.45E+18,2.123837,15,6.17E+18,GAMES
,,12624549,,0,8,8.43E+18,
KR,4/5/17,12624548,7.70E+18,1.955795,14,1.26E+19,GAMES
,,12624548,,0,8,4.45E+18,
,,12624549,,0,8,1.54E+19,
,,12624549,,0,4,8.17E+18,
,,12624549,,0,1,6.56E+18,
US,4/6/17,12624548,1.28E+19,9.99,11,5.40E+18,GAMES
,,12624548,,0,13,1.26E+19,
,,12624548,,0,12,1.47E+19,
US,4/7/17,12624548,1.34E+18,9.99,5,1.19E+19,GAMES
,,12624549,,0,5,3.14E+18,
,,12624548,,0,15,8.74E+18,
,,12624548,,0,13,1.34E+18,
,,12624548,,0,9,1.60E+19,
,,12624549,,0,18,1.70E+19,
,,12624548,,0,8,1.25E+19,
,,12624548,,0,1,1.77E+18,
,,12624549,,0,7,3.47E+18,
,,12624549,,0,3,1.66E+18,
,,12624548,,0,10,1.62E+19,
,,12624548,,0,16,3.96E+18,
,,12624548,,0,7,9.23E+16,
,,12624548,,0,4,8.32E+18,
,,12624549,,0,2,1.68E+19,
,,12624548,,0,19,5.82E+18,
JP,4/1/17,12624549,1.04E+19,4.303694,12,1.81E+18,GAMES
JP,4/1/17,12624549,4.56E+18,1.075923,12,1.81E+18,GAMES
,,12624549,,0,11,2.77E+18,
,,12624549,,0,10,2.21E+18,
,,12624549,,0,12,1.70E+19,
,,12624549,,0,1,7.38E+18,
,,12624548,,0,8,1.58E+19,
,,12624549,,0,15,1.29E+19,
,,12624549,,0,6,6.72E+18,
,,12624548,,0,19,1.60E+19,
,,12624549,,0,6,1.68E+19,
,,12624548,,0,11,8.99E+18,
,,12624549,,0,12,5.72E+18,
,,12624549,,0,11,2.48E+18,
,,12624549,,0,9,2.45E+18,
,,12624549,,0,16,1.52E+18,
,,12624549,,0,9,9.84E+18,
DE,4/1/17,12624548,1.42E+19,10.661877,5,7.46E+18,GAMES
,,12624549,,0,1,1.05E+19,
,,12624549,,0,1,1.56E+19,
,,12624548,,0,12,3.85E+17,
,,12624548,,0,15,7.38E+18,
,,12624549,,0,7,1.19E+19,
US,4/1/17,12624549,7.96E+18,1.99,17,2.38E+18,GAMES
,,12624549,,0,2,1.69E+19,
,,12624549,,0,11,6.14E+18,
,,12624548,,0,10,3.29E+18,
,,12624549,,0,6,3.72E+18,
,,12624549,,0,2,1.52E+19,
,,12624548,,0,12,1.12E+19,
,,12624549,,0,8,1.42E+19,
,,12624548,,0,13,1.44E+19,
,,12624549,,0,13,1.84E+19,
,,12624548,,0,12,4.59E+18,
JP,4/2/17,12624548,4.16E+17,27.705035,2,2.68E+18,GAMES
,,12624548,,0,17,1.53E+19,
,,12624549,,0,19,8.43E+18,
,,12624549,,0,4,1.33E+19,
,,12624548,,0,12,7.30E+18,
US,4/2/17,12624549,1.49E+19,7.99,15,7.08E+18,GAMES
,,12624548,,0,8,6.16E+18,
JP,4/2/17,12624549,5.77E+18,19.80451,4,1.32E+19,GAMES
,,12624549,,0,15,1.73E+19,
,,12624548,,0,10,1.30E+19,
,,12624548,,0,15,1.54E+19,
,,12624548,,0,20,9.25E+18,
,,12624549,,0,1,7.86E+17,
,,12624549,,0,8,1.39E+19,
BR,4/2/17,12624548,4.85E+18,0.952838,10,3.46E+18,GAMES
,,12624549,,0,13,5.31E+18,
,,12624549,,0,9,2.56E+18,
,,12624548,,0,9,6.38E+18,
,,12624548,,0,13,8.89E+18,
,,12624548,,0,14,1.23E+18,
,,12624549,,0,8,2.52E+18,
,,12624549,,0,7,1.38E+19,
US,4/1/17,12624548,3.01E+18,3.21,12,1.17E+19,GAMES
US,4/2/17,12624548,3.83E+18,2.99,12,1.17E+19,GAMES
,,12624548,,0,7,1.07E+19,
,,12624549,,0,17,7.01E+18,
,,12624549,,0,3,8.94E+18,
,,12624549,,0,8,6.33E+18,
,,12624548,,0,19,1.71E+19,
,,12624549,,0,4,5.05E+18,
,,12624549,,0,12,4.91E+18,
,,12624549,,0,1,3.59E+18,
US,4/7/17,12624548,8.58E+18,0.99,15,8.17E+18,GAMES
US,4/1/17,12624548,1.09E+19,0.99,15,8.17E+18,GAMES
,,12624548,,0,14,1.78E+19,
TR,4/7/17,12624548,1.42E+19,2.67761,20,1.21E+19,GAMES
,,12624549,,0,14,1.73E+19,
,,12624548,,0,19,1.66E+19,
,,12624548,,0,11,3.27E+18,
,,12624548,,0,14,1.08E+19,
,,12624549,,0,1,1.22E+19,
,,12624548,,0,1,7.50E+18,
,,12624548,,0,14,5.06E+18,
,,12624548,,0,10,3.61E+18,
,,12624548,,0,12,1.14E+19,
,,12624548,,0,3,8.22E+18,
,,12624548,,0,14,4.85E+18,
,,12624549,,0,7,1.43E+19,
,,12624548,,0,16,1.24E+19,
,,12624548,,0,8,8.78E+18,
,,12624548,,0,3,1.26E+19,
,,12624549,,0,11,8.68E+18,
DE,4/2/17,12624549,5.46E+17,1.376758,13,1.82E+18,MUSIC
,,12624548,,0,16,1.43E+19,
,,12624549,,0,2,1.12E+18,
,,12624549,,0,11,1.82E+19,
,,12624549,,0,13,7.04E+18,
,,12624548,,0,8,1.09E+19,
,,12624548,,0,15,4.93E+18,
,,12624548,,0,20,1.02E+19,
,,12624549,,0,3,1.81E+19,
,,12624548,,0,5,5.96E+18,
,,12624549,,0,2,1.04E+19,
,,12624548,,0,9,1.70E+19,
,,12624549,,0,2,1.21E+19,
,,12624548,,0,6,4.69E+18,
,,12624548,,0,20,9.02E+18,
,,12624548,,0,8,1.31E+18,
,,12624548,,0,1,9.64E+18,
,,12624549,,0,8,1.79E+17,
,,12624549,,0,2,1.00E+19,
,,12624548,,0,3,1.60E+19,
,,12624549,,0,12,1.61E+19,
,,12624548,,0,20,4.86E+18,
,,12624549,,0,1,6.70E+18,
,,12624549,,0,16,1.50E+18,
,,12624549,,0,13,1.72E+19,
,,12624548,,0,13,1.01E+19,
,,12624549,,0,10,5.15E+18,
,,12624549,,0,7,6.53E+18,
US,4/1/17,12624548,6.33E+18,1.36,8,5.58E+18,MUSIC
US,4/1/17,12624548,4.03E+18,1.36,8,5.58E+18,MUSIC
,,12624548,,0,13,1.56E+19,
,,12624548,,0,6,6.61E+17,
,,12624548,,0,1,1.05E+19,
,,12624548,,0,7,1.23E+18,
,,12624548,,0,4,1.63E+19,
,,12624549,,0,19,1.86E+18,
,,12624549,,0,7,4.30E+17,
,,12624549,,0,16,1.14E+19,
,,12624548,,0,20,1.62E+19,
,,12624549,,0,18,2.62E+18,
CH,4/7/17,12624548,1.22E+19,1.975185,11,2.18E+18,MUSIC
,,12624548,,0,17,1.13E+19,
,,12624548,,0,13,9.86E+18,
,,12624548,,0,20,4.46E+18,
,,12624549,,0,1,5.22E+18,
,,12624548,,0,18,1.42E+19,
,,12624549,,0,8,2.37E+18,
,,12624548,,0,19,2.34E+18,
,,12624548,,0,10,1.14E+19,
,,12624549,,0,9,1.35E+19,
IN,4/5/17,12624548,7.57E+18,4.622332,16,1.47E+19,GAMES
IN,4/6/17,12624548,8.04E+18,6.19,16,1.47E+19,GAMES
IN,4/4/17,12624548,2.96E+18,3.075621,16,1.47E+19,GAMES
,,12624548,,0,16,1.43E+18,
,,12624549,,0,10,1.03E+19,
,,12624549,,0,17,1.74E+19,
,,12624549,,0,13,1.50E+19,
US,4/2/17,12624549,1.27E+19,19.99,7,1.31E+19,GAMES
US,4/1/17,12624549,1.54E+19,19.99,7,1.31E+19,GAMES
,,12624548,,0,14,1.07E+19,
,,12624548,,0,6,1.80E+19,
,,12624548,,0,17,1.23E+19,
,,12624548,,0,7,3.08E+18,
,,12624548,,0,16,1.04E+19,
,,12624548,,0,3,2.88E+18,
,,12624548,,0,19,7.61E+17,
,,12624548,,0,5,7.14E+18,
,,12624549,,0,17,2.21E+18,
,,12624548,,0,6,1.71E+19,
,,12624548,,0,6,8.53E+18,
US,4/1/17,12624548,1.43E+19,0.99,8,4.85E+18,GAMES
,,12624548,,0,16,1.15E+19,
,,12624549,,0,4,1.20E+19,
KR,4/2/17,12624548,8.45E+18,0.983503,3,5.24E+18,GAMES
KR,4/1/17,12624548,8.55E+18,8.762126,3,5.24E+18,GAMES
KR,4/1/17,12624548,1.13E+19,8.762126,3,5.24E+18,GAMES
,,12624548,,0,20,2.19E+17,
US,4/7/17,12624548,7.84E+18,19.99,10,4.32E+18,GAMES
US,4/1/17,12624548,2.54E+18,9.99,1,1.77E+19,GAMES
,,12624549,,0,15,2.39E+18,
,,12624549,,0,12,1.39E+19,
,,12624549,,0,15,1.32E+19,
,,12624548,,0,9,9.06E+18,
,,12624549,,0,2,1.59E+19,
,,12624548,,0,17,4.10E+18,
,,12624549,,0,3,1.23E+19,
,,12624549,,0,13,9.03E+18,
,,12624549,,0,12,1.12E+19,
,,12624549,,0,15,3.01E+17,
,,12624549,,0,20,1.79E+19,
,,12624549,,0,2,1.20E+19,
,,12624549,,0,10,1.22E+18,
,,12624548,,0,15,1.36E+19,
,,12624548,,0,2,1.28E+19,
,,12624548,,0,4,7.25E+18,
,,12624549,,0,12,3.28E+16,
,,12624549,,0,4,1.76E+19,
,,12624549,,0,9,1.12E+18,
,,12624548,,0,18,1.33E+19,
,,12624549,,0,13,9.63E+18,
,,12624548,,0,10,7.06E+18,
,,12624548,,0,1,7.20E+18,
,,12624548,,0,4,1.54E+19,
,,12624548,,0,10,1.10E+19,
,,12624549,,0,19,1.55E+18,
,,12624548,,0,8,1.68E+18,
,,12624549,,0,9,4.43E+18,
,,12624549,,0,12,1.84E+19,
HK,4/7/17,12624549,9.08E+18,1.08209,11,7.58E+18,GAMES
HK,4/1/17,12624549,1.80E+19,4.303694,11,7.58E+18,GAMES
HK,4/7/17,12624549,1.63E+19,32.462728,11,7.58E+18,GAMES
HK,4/7/17,12624549,6.63E+18,5.410454,11,7.58E+18,GAMES
HK,4/1/17,12624549,6.67E+18,3.227771,11,7.58E+18,GAMES
HK,4/7/17,12624549,1.46E+19,1.08209,11,7.58E+18,GAMES
HK,4/1/17,12624549,9.94E+18,3.227771,11,7.58E+18,GAMES
,,12624548,,0,8,7.13E+18,
BR,4/7/17,12624548,7.26E+17,6.362543,9,9.10E+18,GAMES
,,12624549,,0,17,1.44E+19,
,,12624549,,0,15,1.74E+19,
,,12624548,,0,18,1.39E+19,
,,12624548,,0,19,1.12E+19,
JP,4/7/17,12624548,3.85E+18,2.786384,10,7.16E+18,GAMES
,,12624549,,0,10,1.81E+19,
,,12624548,,0,8,1.43E+18,
,,12624548,,0,4,1.34E+19,
,,12624548,,0,6,1.17E+18,
,,12624548,,0,14,3.76E+18,
,,12624549,,0,16,1.29E+19,
,,12624548,,0,20,9.54E+18,
,,12624548,,0,14,1.41E+18,
,,12624549,,0,8,5.42E+18,
,,12624549,,0,19,9.87E+18,
,,12624549,,0,18,1.24E+19,
,,12624549,,0,5,1.50E+19,
,,12624548,,0,5,1.59E+19,
,,12624548,,0,1,2.36E+18,
,,12624548,,0,19,1.11E+19,
US,4/4/17,12624549,1.81E+19,19.99,4,1.76E+19,GAMES
,,12624548,,0,9,2.87E+18,
,,12624548,,0,9,1.43E+19,
,,12624549,,0,13,5.83E+18,
IT,4/7/17,12624548,1.52E+19,21.208672,8,5.66E+18,GAMES
,,12624548,,0,1,1.77E+18,
,,12624549,,0,14,7.14E+18,
US,4/2/17,12624549,7.21E+18,0.99,4,1.83E+19,GAMES
,,12624548,,0,6,2.80E+18,
,,12624549,,0,8,1.15E+19,
,,12624549,,0,16,6.71E+17,
,,12624548,,0,19,1.53E+19,
,,12624548,,0,16,2.37E+18,
IT,4/3/17,12624548,1.40E+19,5.321802,1,9.29E+18,GAMES
,,12624548,,0,19,1.48E+19,
,,12624548,,0,11,1.01E+19,
,,12624548,,0,7,1.66E+19,
,,12624548,,0,1,7.82E+17,
,,12624549,,0,5,2.07E+18,
,,12624549,,0,3,8.07E+18,
,,12624548,,0,14,8.61E+18,
,,12624548,,0,16,1.14E+19,
,,12624548,,0,17,2.22E+18,
,,12624548,,0,11,4.14E+18,
,,12624549,,0,13,1.47E+19,
,,12624549,,0,7,1.44E+19,
,,12624548,,0,16,7.13E+17,
,,12624548,,0,3,1.11E+19,
US,4/3/17,12624548,9.76E+17,3.49,15,6.74E+18,GAMES
,,12624549,,0,15,4.04E+18,
,,12624548,,0,3,1.26E+19,
,,12624548,,0,13,1.44E+19,
,,12624549,,0,20,3.05E+18,
,,12624548,,0,12,4.67E+18,
,,12624549,,0,11,1.50E+19,
,,12624549,,0,13,1.17E+19,
,,12624548,,0,15,8.44E+17,
,,12624548,,0,15,3.03E+18,
,,12624548,,0,19,5.53E+18,
US,4/7/17,12624549,1.25E+19,1.99,15,1.43E+19,GAMES
US,4/7/17,12624549,7.64E+18,1.99,15,1.43E+19,GAMES
US,4/7/17,12624549,1.38E+19,1.99,15,1.43E+19,GAMES
US,4/1/17,12624549,4.81E+18,4.99,15,1.43E+19,GAMES
,,12624548,,0,3,6.58E+18,
,,12624549,,0,8,6.13E+18,
,,12624549,,0,2,1.44E+19,
,,12624548,,0,2,1.73E+19,
,,12624549,,0,16,2.38E+18,
,,12624549,,0,4,1.58E+18,
,,12624548,,0,2,9.53E+18,
TR,4/1/17,12624548,5.06E+18,0.959252,14,2.21E+18,GAMES
,,12624549,,0,12,1.22E+19,
,,12624549,,0,15,4.02E+18,
,,12624549,,0,18,6.14E+18,
,,12624548,,0,1,1.23E+19,
,,12624548,,0,16,5.74E+18,
,,12624548,,0,3,3.36E+18,
,,12624548,,0,17,1.48E+19,
,,12624549,,0,8,9.07E+18,
,,12624548,,0,10,6.73E+18,
,,12624549,,0,14,7.94E+18,
,,12624548,,0,4,3.52E+17,
,,12624548,,0,9,5.35E+18,
,,12624549,,0,15,1.47E+19,
,,12624549,,0,14,5.76E+18,
,,12624548,,0,6,5.01E+18,
,,12624549,,0,3,1.39E+19,
,,12624549,,0,20,8.93E+18,
ZA,4/3/17,12624548,5.93E+18,8.062512,10,1.13E+19,GAMES
ZA,4/4/17,12624548,8.78E+18,8.777909,10,1.13E+19,GAMES
ZA,4/5/17,12624548,7.94E+18,5.799638,10,1.13E+19,GAMES
,,12624549,,0,2,1.46E+19,
,,12624548,,0,4,4.01E+18,
,,12624549,,0,9,1.77E+19,
,,12624549,,0,1,5.91E+18,
,,12624549,,0,11,1.53E+19,
,,12624549,,0,15,1.35E+19,
,,12624549,,0,13,2.50E+18,
,,12624548,,0,18,7.41E+18,
,,12624548,,0,9,1.74E+19,
,,12624549,,0,14,1.12E+19,
,,12624549,,0,12,3.27E+18,
,,12624548,,0,8,7.02E+18,
,,12624548,,0,9,1.42E+19,
,,12624548,,0,13,1.09E+18,
US,4/2/17,12624549,1.52E+19,1.29,7,1.04E+19,MUSIC
US,4/2/17,12624549,1.38E+19,0.69,7,1.04E+19,MUSIC
,,12624549,,0,4,1.21E+19,
,,12624548,,0,11,1.28E+19,
,,12624548,,0,3,1.37E+17,
,,12624549,,0,19,1.59E+19,
,,12624549,,0,3,5.80E+18,
,,12624548,,0,20,1.23E+19,
,,12624548,,0,16,1.00E+19,
,,12624548,,0,15,9.05E+18,
DE,4/3/17,12624549,1.16E+19,2.123098,1,1.11E+19,GAMES
,,12624549,,0,4,1.50E+19,
DE,4/2/17,12624548,7.82E+18,5.005425,15,4.86E+18,GAMES
,,12624548,,0,17,5.49E+18,
,,12624549,,0,18,6.37E+18,
,,12624549,,0,1,1.30E+19,
,,12624548,,0,16,8.98E+18,
,,12624549,,0,12,6.87E+18,
,,12624549,,0,6,1.54E+19,
KR,4/3/17,12624548,1.59E+19,1.971697,12,1.19E+19,GAMES
BR,4/3/17,12624548,1.65E+19,5.918461,12,8.17E+18,GAMES
BR,4/3/17,12624548,6.74E+18,11.54501,12,8.17E+18,GAMES
BR,4/5/17,12624548,1.43E+19,1.060666,12,8.17E+18,GAMES
BR,4/3/17,12624548,1.25E+18,10.582658,12,8.17E+18,GAMES
IT,4/3/17,12624548,5.83E+18,1.909023,20,1.09E+19,GAMES
,,12624549,,0,16,6.06E+18,
,,12624548,,0,10,2.00E+18,
,,12624549,,0,10,1.66E+19,
US,4/4/17,12624549,6.04E+18,2.99,18,1.02E+19,GAMES
,,12624548,,0,15,1.27E+19,
,,12624549,,0,13,1.31E+19,
,,12624549,,0,20,5.14E+18,
,,12624549,,0,1,2.44E+18,
,,12624549,,0,14,1.27E+19,
,,12624548,,0,9,1.26E+19,
,,12624548,,0,1,9.59E+18,
,,12624548,,0,1,1.49E+19,
,,12624548,,0,14,9.98E+18,
,,12624548,,0,13,1.03E+19,
,,12624548,,0,14,8.80E+18,
,,12624548,,0,2,4.56E+18,
US,4/3/17,12624548,1.67E+19,15.99,17,2.91E+17,GAMES
US,4/1/17,12624548,1.04E+19,6.99,17,2.91E+17,GAMES
KR,4/2/17,12624548,1.20E+18,12.195449,2,1.80E+18,GAMES
,,12624549,,0,20,3.96E+18,
,,12624548,,0,18,3.14E+18,
,,12624549,,0,11,4.65E+18,
,,12624548,,0,14,6.82E+18,
,,12624548,,0,15,8.52E+18,
,,12624548,,0,5,1.16E+19,
US,4/1/17,12624549,1.80E+19,0.99,20,4.45E+18,GAMES
,,12624549,,0,11,3.34E+18,
,,12624548,,0,7,1.77E+19,
US,4/4/17,12624549,1.22E+19,19.99,1,1.65E+19,GAMES
,,12624548,,0,11,1.49E+19,
,,12624548,,0,13,5.59E+18,
,,12624549,,0,9,1.76E+18,
,,12624549,,0,2,1.22E+19,
,,12624549,,0,2,6.91E+17,
,,12624549,,0,20,1.72E+19,
,,12624548,,0,19,3.09E+18,
,,12624549,,0,7,1.22E+19,
,,12624548,,0,10,1.60E+19,
,,12624549,,0,7,1.10E+19,
,,12624549,,0,1,6.52E+18,
,,12624549,,0,15,7.69E+18,
,,12624549,,0,16,7.00E+18,
,,12624549,,0,10,5.90E+18,
,,12624548,,0,11,1.84E+17,
US,4/5/17,12624549,1.11E+19,1.09,8,4.00E+18,MOVIES
,,12624549,,0,16,8.08E+18,
,,12624548,,0,8,1.45E+19,
,,12624549,,0,14,3.82E+18,
,,12624548,,0,15,1.13E+19,
,,12624548,,0,2,4.84E+18,
ID,4/1/17,12624548,1.12E+19,1.123719,5,4.08E+18,GAMES
,,12624548,,0,10,1.26E+19,
JP,4/5/17,12624549,1.22E+19,4.330404,7,1.10E+19,GAMES
,,12624549,,0,3,1.64E+18,
,,12624549,,0,18,8.39E+18,
,,12624548,,0,13,1.08E+19,
IN,4/5/17,12624548,1.70E+19,1.848933,15,1.44E+19,GAMES
IN,4/7/17,12624548,1.25E+19,2.955265,15,1.44E+19,GAMES
IN,4/5/17,12624548,8.60E+18,1.848933,15,1.44E+19,GAMES
IN,4/1/17,12624548,1.44E+19,4.625856,15,1.44E+19,GAMES
,,12624548,,0,14,4.36E+17,
,,12624549,,0,4,2.12E+18,
,,12624549,,0,20,1.70E+19,
,,12624549,,0,18,1.75E+19,
,,12624548,,0,18,1.56E+19,
,,12624548,,0,14,1.12E+19,
,,12624548,,0,14,1.33E+19,
,,12624548,,0,1,1.49E+19,
,,12624548,,0,6,6.68E+18,
,,12624549,,0,16,1.82E+19,
,,12624548,,0,19,1.56E+18,
,,12624549,,0,9,1.28E+19,
,,12624548,,0,12,5.69E+18,
,,12624548,,0,1,9.31E+18,
,,12624548,,0,9,1.66E+19,
,,12624549,,0,19,7.02E+18,
,,12624549,,0,9,4.15E+18,
,,12624549,,0,11,1.47E+19,
,,12624549,,0,10,8.84E+18,
,,12624549,,0,15,5.09E+18,
,,12624549,,0,1,1.58E+19,
,,12624548,,0,7,1.21E+18,
,,12624548,,0,6,8.56E+18,
,,12624548,,0,2,3.98E+18,
,,12624549,,0,11,2.67E+18,
,,12624549,,0,2,5.53E+18,
,,12624549,,0,1,6.37E+18,
GB,4/7/17,12624549,9.39E+18,2.095194,3,1.15E+19,GAMES
,,12624549,,0,6,5.06E+18,
,,12624549,,0,10,5.77E+18,
,,12624549,,0,18,1.11E+19,
,,12624549,,0,16,4.45E+18,
US,4/5/17,12624548,1.78E+19,2.49,15,1.22E+19,GAMES
,,12624549,,0,18,4.67E+18,
,,12624548,,0,4,1.67E+19,
,,12624549,,0,13,2.48E+18,
,,12624549,,0,12,1.04E+19,
,,12624549,,0,18,1.50E+19,
,,12624548,,0,10,1.22E+18,
,,12624549,,0,20,3.59E+18,
,,12624549,,0,17,5.97E+18,
,,12624548,,0,10,7.64E+18,
KR,4/4/17,12624548,3.19E+18,31.385221,2,1.51E+19,GAMES
KR,4/4/17,12624548,1.91E+18,31.385221,2,1.51E+19,GAMES
KR,4/4/17,12624548,5.61E+18,104.633683,2,1.51E+19,GAMES
KR,4/4/17,12624548,1.80E+19,104.633683,2,1.51E+19,GAMES
KR,4/4/17,12624548,1.78E+19,31.385221,2,1.51E+19,GAMES
KR,4/4/17,12624548,3.78E+18,104.633683,2,1.51E+19,GAMES
KR,4/4/17,12624548,1.47E+19,104.633683,2,1.51E+19,GAMES
,,12624548,,0,20,5.84E+18,
,,12624548,,0,1,1.54E+19,
US,4/5/17,12624548,9.48E+17,4.99,4,1.40E+19,GAMES
,,12624549,,0,5,1.60E+19,
,,12624549,,0,5,1.49E+19,
,,12624548,,0,13,9.57E+18,
,,12624548,,0,1,1.28E+19,
,,12624548,,0,1,1.56E+19,
,,12624548,,0,15,9.16E+18,
,,12624548,,0,6,3.85E+18,
,,12624549,,0,10,9.38E+18,
,,12624548,,0,12,1.55E+19,
,,12624549,,0,4,1.39E+19,
,,12624549,,0,12,4.71E+18,
,,12624548,,0,13,1.47E+19,
,,12624549,,0,18,5.66E+18,
,,12624548,,0,15,1.42E+18,
,,12624548,,0,12,1.59E+19,
,,12624549,,0,2,4.60E+18,
US,4/6/17,12624549,9.89E+18,24.99,10,6.23E+18,GAMES
JP,4/1/17,12624548,4.08E+18,12.552443,19,9.61E+18,GAMES
JP,4/1/17,12624548,1.88E+16,4.303694,19,9.61E+18,GAMES
JP,4/1/17,12624548,1.23E+19,8.607389,19,9.61E+18,GAMES
JP,4/5/17,12624548,1.13E+19,88.412416,19,9.61E+18,GAMES
JP,4/1/17,12624548,7.07E+18,16.138855,19,9.61E+18,GAMES
DE,4/2/17,12624549,1.38E+19,1.152635,13,7.08E+17,GAMES
,,12624549,,0,3,3.75E+18,
,,12624548,,0,7,9.38E+18,
,,12624549,,0,12,1.32E+19,
,,12624548,,0,13,3.71E+18,
,,12624549,,0,6,5.06E+18,
,,12624548,,0,6,1.52E+19,
,,12624548,,0,20,1.02E+19,
,,12624548,,0,1,7.90E+18,
,,12624548,,0,1,8.83E+18,
,,12624548,,0,16,1.44E+19,
,,12624548,,0,9,1.43E+19,
,,12624549,,0,15,1.28E+19,
,,12624549,,0,6,5.74E+18,
,,12624548,,0,16,1.79E+19,
BR,4/5/17,12624549,3.62E+18,0.128956,19,1.24E+19,GAMES
,,12624548,,0,9,1.47E+19,
,,12624549,,0,8,6.69E+18,
,,12624549,,0,18,7.91E+18,
IN,4/3/17,12624549,1.31E+18,0.230671,7,1.23E+19,MUSIC
IN,4/3/17,12624549,4.46E+18,0.230671,7,1.23E+19,MUSIC
,,12624548,,0,4,1.51E+19,
,,12624548,,0,10,1.81E+19,
,,12624548,,0,19,3.74E+18,
,,12624548,,0,16,3.16E+18,
